          (   4,    4) (   2,    2) (   3,    3) (   4,    4) (   3,    3) (   1,    1) (   2,    2) (   1,    1) (   3,    3) (   6,    6)
          (   3,    3) (   4,    4) (   4,    5) (   2,    2) (   1,    1) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   1,    1)
          (   4,    4) (   3,    3) (   3,    3) (   2,    2) (   4,    4) (   3,    3) (   4,    4) (   3,    3) (   1,    1) (   4,    4)
          (   3,    3) (   2,    2) (   4,    4) (   2,    2) (   6,    6) (   2,    2) (   1,    1) (   4,    4) (   5,    5) (   4,    4)
          (   3,    3) (   1,    1) (   5,    5) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   1,    1) (   2,    2) (   3,    3)
          (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   3,    3) (   3,    3) (   1,    2) (   4,    4) (   5,    5) (   6,    6)
          (   5,    5) (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   4,    4) (   4,    4) (   1,    1) (   3,    3)
          (   2,    2) (   4,    4) (   3,    3) (   2,    2) (   1,    1) (   2,    2) (   6,    6) (   5,    5) (   2,    2) (   4,    4)
          (   1,    1) (   1,    1) (   2,    2) (   3,    3) (   2,    2) (   1,    1) (   5,    5) (   3,    3) (   2,    2) (   2,    2)
          (   3,    3) (   2,    2) (   3,    3) (   2,    2) (   3,    3) (   2,    2) (   5,    5) (   3,    3) (   3,    3) (   2,    2)
          (   2,    2) (   2,    2) (   4,    4) (   2,    2) (   4,    4) (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   1,    1)
          (   4,    4) (   5,    5) (   3,    3) (   3,    3) (   5,    5) (   1,    1) (   4,    4) (   3,    3) (   4,    4) (   2,    2)
          (   2,    2) (   4,    4) (   3,    3) (   5,    5) (   3,    3) (   2,    2) (   1,    1) (   3,    3) (   3,    3) (   4,    5)
          (   1,    1) (   2,    2) (   1,    1) (   6,    6) (   5,    5) (   4,    4) (   3,    3) (   2,    2) (   3,    3) (   2,    2)
          (   2,    2) (   3,    3) (   5,    5) (   1,    1) (   4,    4) (   3,    3) (   2,    2) (   5,    5) (   2,    2) (   3,    3)
          (   3,    3) (   3,    3) (   4,    4) (   2,    2) (   2,    2) (   3,    3) (   3,    3) (   5,    5) (   5,    5) (   3,    3)
          (   3,    3) (   4,    4) (   2,    2) (   3,    3) (   4,    4) (   2,    2) (   5,    5) (   5,    5) (   2,    2) (   5,    5)
          (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   3,    3) (   3,    3) (   2,    2) (   3,    3) (   4,    4) (   3,    3)
          (   3,    3) (   4,    4) (   1,    1) (   5,    5) (   2,    2) (   1,    1) (   5,    5) (   3,    3) (   2,    2) (   2,    2)
          (   2,    2) (   6,    6) (   2,    2) (   3,    3) (   3,    3) (   4,    4) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   6,    6) (   3,    3) (   1,    1) (   3,    3) (   3,    3) (   2,    2) (   4,    4) (   8,    8) (   3,    3) (   3,    3)
          (   3,    3) (   2,    2) (   5,    5) (   3,    3) (   4,    4) (   2,    2) (   3,    3) (   3,    3) (   1,    1) (   3,    3)
          (   1,    1) (   4,    4) (   3,    3) (   2,    2) (   3,    3) (   3,    3) (   2,    2) (   4,    4) (   3,    3) (   4,    4)
          (   2,    2) (   2,    2) (   5,    5) (   3,    3) (   3,    3) (   4,    4) (   2,    2) (   4,    4) (   3,    3) (   5,    5)
          (   1,    1) (   1,    1) (   3,    3) (   4,    4) (   7,    7) (   7,    7) (   2,    2) (   3,    3) (   3,    3) (   3,    3)
          (   5,    5) (   3,    3) (   4,    4) (   2,    2) (   3,    3) (   1,    1) (   2,    2) (   2,    2) (   3,    3) (   6,    6)
          (   4,    4) (   2,    2) (   4,    4) (   3,    3) (   2,    2) (   4,    4) (   2,    2) (   3,    3) (   4,    4) (   3,    3)
          (   4,    4) (   1,    1) (   1,    1) (   4,    4) (   3,    3) (   4,    4) (   4,    4) (   4,    4) (   2,    2) (   2,    2)
          (   2,    2) (   1,    1) (   5,    5) (   2,    2) (   3,    3) (   3,    3) (   2,    2) (   1,    1) (   2,    2) (   3,    3)
          (   6,    6) (   2,    2) (   4,    4) (   2,    2) (   1,    1) (   4,    4) (   3,    3) (   4,    4) (   5,    5) (   3,    3)
          (   6,    6) (   2,    2) (   5,    5) (   3,    3) (   2,    2) (   2,    2) (   4,    4) (   2,    2) (   6,    6) (   2,    2)
          (   2,    2) (   4,    4) (   2,    2) (   5,    5) (   3,    3) (   4,    4) (   2,    2) (   4,    4) (   2,    2) (   1,    1)
          (   3,    3) (   3,    3) (   3,    3) (   5,    5) (   3,    3) (   3,    3) (   5,    5) (   3,    3) (   6,    6) (   2,    2)
          (   2,    2) (   4,    4) (   3,    3) (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   5,    5) (   2,    2) (   3,    3)
         
node   6 sent_total   1879  recv_total   1893

node   7  (   0,    0) (   1,    0) (   0,    0) (   1,    2) (   4,    5) (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   4,    4)
          (   2,    2) (   3,    3) (   1,    1) (   2,    2) (   2,    2) (   3,    3) (   2,    2) (   1,    1) (   1,    1) (   1,    1)
          (   3,    3) (   3,    3) (   3,    3) (   1,    1) (   2,    2) (   1,    1) (   3,    3) (   3,    3) (   2,    2) (   2,    2)
          (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   3,    3)
          (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   3,    3) (   2,    2) (   4,    4) (   1,    1) (   3,    3) (   2,    2)
          (   2,    2) (   3,    3) (   1,    1) (   1,    2) (   1,    1) (   3,    3) (   2,    2) (   1,    1) (   1,    1) (   1,    0)
          (   1,    1) (   2,    3) (   1,    3) (   1,    0) (   1,    0) (   2,    2) (   3,    3) (   0,    1) (   4,    4) (   3,    2)
          (   2,    2) (   3,    1) (   3,    4) (   4,    5) (   2,    1) (   3,    3) (   4,    4) (   2,    2) (   2,    2) (   1,    1)
          (   1,    1) (  10,    2) (   3,    3) (   1,    2) (   2,    2) (   5,    5) (   1,    1) (   4,    5) (   1,    1) (   2,    2)
          (   2,    2) (   5,    6) (   2,    1) (   1,    2) (   3,    4) (   1,    1) (   1,    0) (   2,    2) (   3,    3) (   1,    1)
          (   4,    2) (   1,    1) (   2,    2) (   2,    1) (   2,    2) (   1,    1) (   3,    2) (   1,    1) (   1,    2) (   4,    2)
          (   9,    1) (   1,    1) (   1,    1) (   1,    2) (   1,    1) (   2,    1) (   2,    2) (   1,    1) (   1,    1) (   3,    4)
          (   1,    0) (   1,    0) (   1,    2) (   0,    1) (   1,    0) (   2,    1) (   3,    3) (   0,    0) (   2,    2) (   2,    1)
          (   2,    1) (   1,    1) (   3,    4) (   2,    2) (   1,    2) (   1,    0) (   2,    2) (   2,    1) (   2,    2) (   1,    1)
          (   1,    2) (   2,    2) (   2,    3) (   3,    1) (   1,    0) (   3,    2) (   2,    1) (   8,    4) (   1,    0) (   1,    1)
          (   0,    1) (   2,    3) (   2,    1) (   0,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   0,    1) (   1,    1)
          (   3,    0) (   1,    2) (   1,    1) (   1,    1) (   1,    1) (   0,    1) (   2,    1) (   1,    0) (   0,    1) (   0,    1)
          (   0,    0) (   2,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   2,    1) (   1,    1) (   1,    2) (   2,    2)
          (   4,    2) (   3,    1) (   1,    2) (   1,    1) (   3,    3) (   0,    1) (   2,    1) (   1,    0) (   1,    2) (   1,    1)
          (   1,    1) (   1,    1) (   5,    2) (   1,    1) (   3,    4) (   1,    1) (   1,    3) (   1,    0) (   1,    1) (   0,    1)
          (   1,    1) (   1,    0) (   2,    3) (   1,    1) (   1,    0) (   2,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    1)
          (   2,    2) (   1,    1) (   1,    1) (   3,    3) (   2,    2) (   1,    1) (   3,    0) (   1,    1) (   1,    1) (   1,    1)
          (   2,    2) (   2,    2) (   1,    1) (   1,    2) (   1,    1) (   2,    2) (   7,    1) (   2,    2) (   1,    1) (   1,    1)
          (   1,    1) (   0,    1) (   1,    1) (   1,    0) (   3,    3) (   1,    1) (   1,    0) (   2,    2) (   1,    1) (   2,    2)
          (   2,    2) (   1,    2) (   2,    1) (   1,    2) (   1,    1) (   2,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    0)
          (   1,    0) (   0,    0) (   0,    1) (   3,    0) (   1,    0) (   0,    0) (   1,    0) (   1,    2) (   0,    0) (   3,    3)
          (   2,    1) (   3,    3) (   1,    1) (   1,    0) (   1,    1) (   2,    1) (   1,    1) (   2,    2) (   1,    1) (   1,    0)
          (   1,    1) (   2,    1) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   2,    1) (   2,    2)
          (   1,    2) (   0,    1) (   3,    3) (   1,    0) (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   2,    1) (   1,    1)
          (   3,    1) (   4,    3) (   0,    1) (   1,    1) (   0,    0) (   1,    3) (   4,    1) (   1,    1) (   1,    1) (   1,    2)
          (   9,    5) (   2,    1) (   3,    1) (   3,    3) (   3,    3) (   2,    2) (   1,    3) (   1,    1) (   1,    1) (   1,    1)
          (   1,    1) (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   1,    1)
          (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   2,    3) (   2,    2) (   1,    1) (   1,    1)
          (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   1,    1)
          (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   3,    3) (   1,    1) (   2,    2) (   1,    1) (   1,    1)
          (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   3,    3) (   1,    1) (   1,    1) (   2,    2) (   1,    1)
          (   3,    3) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   1,    1) (   2,    2)
          (   1,    1) (   1,    1) (   2,    3) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   1,    1)
          (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   1,    1)
          (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   2,    2) (   1,    1)
          (   1,    1) (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   1,    1)
          (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   3,    3) (   1,    1) (   2,    3) (   1,    1) (   1,    1) (   1,    1)
          (   1,    1) (   3,    3) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   1,    1)
          (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   2,    2)
          (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   1,    1)
          (   1,    1) (   3,    3) (   1,    1) (   3,    3) (   2,    2) (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   2,    2)
          (   1,    1) (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    1)
          (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   3,    3) (   1,    1) (   1,    1) (   1,    1) (   2,    2)
          (   2,    2) (   1,    1) (   1,    1) (   3,    3) (   1,    1) (   2,    2) (   3,    3) (   1,    1) (   1,    1) (   1,    2)
          (   3,    3) (   1,    1) (   1,    1) (   1,    1) (   3,    3) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   1,    1)
          (   1,    1) (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   3,    3) (   2,    2)
          (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   1,    1) (   1,    1)
          (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   3,    3) (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   2,    2)
          (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   2,    2)
          (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   3,    3) (   1,    1) (   1,    1)
          (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    1)
          (   1,    1) (   1,    1) (   3,    3) (   1,    1) (   2,    2) (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   2,    2)
          (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   1,    1)
          (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   2,    2) (   2,    2) (   3,    3) (   1,    1) (   1,    1) (   1,    1)
          (   2,    2) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   1,    1)
          (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   1,    1)
          (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   1,    1)
          (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   1,    1)
          (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   3,    3) (   1,    1) (   1,    1)
          (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   1,    1)
          (   1,    1) (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   1,    1) (   2,    2)
          (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    1)
          (   2,    2) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1)
          (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   1,    1)
          (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   1,    1)
         
node   7 sent_total   1074  recv_total   1012

node   8  (   0,    0) (   1,    0) (   0,    0) (   2,    2) (   1,    2) (   3,    3) (   2,    2) (   2,    2) (   2,    2) (   2,    2)
          (   2,    2) (   2,    2) (   3,    3) (   1,    1) (   3,    3) (   1,    1) (   3,    3) (   1,    1) (   1,    1) (   3,    3)
          (   2,    2) (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   3,    3) (   2,    2) (   2,    2) (   3,    3) (   3,    3)
          (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   3,    3) (   1,    1) (   2,    2) (   3,    3) (   3,    3) (   3,    3)
          (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   2,    2)
          (   1,    1) (   1,    2) (   1,    1) (   1,    1) (   3,    4) (   0,    0) (   1,    1) (   2,    3) (   1,    1) (   1,    1)
          (   2,    2) (   2,    2) (   2,    1) (   3,    2) (   2,    2) (   1,    1) (   2,    2) (   1,    0) (   3,    3) (   1,    2)
          (   2,    2) (   2,    1) (   2,    3) (   2,    2) (   2,    1) (   4,    2) (   1,    1) (   2,    2) (   1,    3) (   3,    4)
          (   1,    0) (   1,    1) (   2,    3) (   3,    4) (   3,    3) (   2,    2) (   0,    1) (   1,    1) (   3,    0) (   1,    1)
          (   1,    1) (   1,    1) (   3,    5) (   1,    2) (   0,    2) (   1,    0) (   7,    4) (   5,    5) (   3,    4) (   1,    1)
          (   1,    2) (   1,    1) (   2,    2) (   1,    2) (   2,    2) (   1,    0) (   2,    2) (   0,    1) (   2,    2) (   2,    1)
          (   3,    3) (   3,    5) (   4,    4) (   1,    1) (   4,    4) (   3,    3) (   1,    1) (   2,    3) (   2,    2) (   1,    1)
          (   3,    2) (   3,    3) (   1,    2) (   1,    1) (   3,    3) (   3,    3) (   1,    1) (   2,    2) (   3,    4) (   1,    1)
          (   2,    2) (   2,    3) (   0,    1) (   2,    2) (   1,    1) (   3,    3) (   5,    5) (   1,    1) (   3,    3) (   3,    2)
          (   1,    2) (   3,    2) (   2,    4) (   1,    0) (   4,    3) (   1,    2) (   4,    4) (   0,    1) (   2,    3) (   4,    3)
          (   2,    2) (   3,    3) (   2,    2) (   4,    4) (   1,    1) (   2,    2) (   1,    1) (   1,    2) (   1,    0) (   3,    2)
          (   1,    2) (   1,    0) (   3,    3) (   1,    2) (   2,    2) (   0,    1) (   2,    1) (   1,    0) (   1,    1) (   2,    2)
          (   0,    2) (   1,    1) (   1,    0) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   3,    3) (   2,    2) (   3,    3)
          (   2,    2) (   1,    1) (   2,    1) (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   2,    2) (   1,    1)
          (   1,    1) (   2,    2) (   1,    1) (   4,    3) (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   1,    1)
          (   2,    2) (   2,    1) (   2,    3) (   1,    1) (   1,    0) (   1,    1) (   3,    3) (   1,    1) (   2,    1) (   0,    1)
          (   1,    1) (   1,    0) (   0,    1) (   1,    1) (   2,    1) (   1,    1) (   3,    3) (   4,    5) (   1,    1) (   1,    1)
          (   2,    2) (   0,    0) (   2,    2) (   0,    1) (   1,    1) (   1,    0) (   2,    2) (   1,    2) (   1,    2) (   2,    2)
          (   2,    1) (   1,    1) (   2,    2) (   3,    1) (   1,    2) (   1,    0) (   1,    1) (   1,    2) (   1,    1) (   2,    2)
          (   2,    2) (   2,    1) (   2,    2) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1)
          (   0,    1) (   1,    1) (   1,    0) (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   1,    1)
          (   3,    3) (   1,    1) (   1,    1) (   1,    2) (   2,    2) (   2,    1) (   3,    3) (   2,    2) (   1,    2) (   2,    2)
          (   1,    0) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   3,    3) (   1,    1) (   3,    2) (   2,    2)
          (   1,    1) (   0,    1) (   3,    4) (   0,    0) (   1,    1) (   2,    1) (   1,    0) (   1,    0) (   6,    1) (   1,    1)
          (   3,    3) (   2,    2) (   3,    3) (   3,    3) (   2,    2) (   0,    1) (   1,    1) (   2,    1) (   5,    4) (   2,    2)
          (   1,    2) (   1,    2) (   3,    3) (   1,    1) (   2,    2) (   3,    2) (   2,    2) (   1,    1) (   2,    2) (   2,    2)
          (   2,    2) (   1,    2) (   1,    1) (   1,    1) (   1,    1) (   3,    3) (   3,    3) (   2,    2) (   2,    2) (   1,    1)
          (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    2) (   1,    1) (   1,    1) (   2,    2)
          (   2,    2) (   2,    2) (   3,    3) (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   2,    2)
          (   1,    1) (   3,    3) (   2,    2) (   2,    2) (   1,    1) (   3,    3) (   1,    1) (   1,    1) (   2,    2) (   3,    3)
          (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   2,    2) (   3,    3) (   3,    3) (   1,    1) (   3,    3)
          (   1,    1) (   2,    2) (   3,    3) (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   2,    2) (   1,    1)
          (   1,    1) (   1,    1) (   2,    3) (   1,    1) (   2,    2) (   2,    2) (   3,    3) (   3,    3) (   1,    1) (   1,    1)
          (   1,    1) (   1,    1) (   2,    2) (   3,    3) (   2,    2) (   3,    3) (   3,    3) (   3,    3) (   1,    1) (   1,    1)
          (   2,    2) (   2,    2) (   2,    2) (   3,    3) (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   1,    1)
          (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   2,    2) (   2,    2) (   3,    3) (   1,    1)
          (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   2,    3) (   1,    1) (   3,    3) (   1,    1)
          (   1,    1) (   2,    2) (   3,    3) (   1,    1) (   2,    2) (   3,    3) (   2,    2) (   3,    3) (   2,    2) (   1,    1)
          (   1,    1) (   1,    1) (   1,    1) (   4,    4) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   1,    1)
          (   3,    3) (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   3,    3) (   2,    2) (   1,    1)
          (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   2,    2)
          (   2,    2) (   2,    2) (   2,    2) (   3,    3) (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   1,    1) (   3,    3)
          (   2,    2) (   1,    1) (   3,    3) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   4,    4)
          (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   3,    3) (   2,    2) (   4,    4) (   2,    3)
          (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   4,    4)
          (   2,    2) (   2,    2) (   2,    2) (   3,    3) (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   1,    1)
          (   1,    1) (   1,    1) (   3,    3) (   2,    2) (   3,    3) (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   2,    2)
          (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   4,    4) (   1,    1)
          (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   2,    2)
          (   1,    1) (   1,    1) (   2,    2) (   3,    3) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   3,    3) (   2,    2)
          (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   3,    3) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   2,    2)
          (   1,    1) (   2,    2) (   3,    3) (   1,    1) (   1,    1) (   2,    2) (   4,    4) (   1,    1) (   2,    2) (   1,    1)
          (   3,    3) (   2,    2) (   2,    2) (   1,    1) (   3,    3) (   2,    2) (   1,    1) (   2,    2) (   2,    2) (   2,    2)
          (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   3,    3) (   3,    3) (   2,    2)
          (   2,    2) (   1,    1) (   4,    4) (   2,    2) (   1,    1) (   1,    1) (   3,    3) (   1,    1) (   3,    3) (   1,    1)
          (   1,    1) (   2,    2) (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   2,    2) (   3,    3)
          (   2,    2) (   3,    3) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   2,    2) (   2,    2)
          (   3,    3) (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   2,    2)
          (   1,    1) (   3,    3) (   2,    2) (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   3,    3) (   2,    2)
          (   1,    1) (   3,    3) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   3,    3) (   4,    4) (   1,    1) (   2,    2)
          (   2,    2) (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   4,    4) (   1,    1) (   1,    1) (   1,    1)
          (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   2,    2)
          (   1,    1) (   2,    2) (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   3,    3) (   2,    2) (   2,    2)
          (   2,    2) (   2,    2) (   2,    2) (   3,    3) (   2,    2) (   1,    1) (   1,    1) (   3,    3) (   1,    1) (   1,    1)
          (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   3,    3) (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   1,    1)
         
node   8 sent_total   1219  recv_total   1223

node   9  (   0,    0) (   0,    0) (   1,    0) (   0,    0) (   1,    2) (   2,    1) (   4,    4) (   3,    3) (   2,    2) (   1,    1)
          (   3,    3) (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   2,    2)
          (   3,    3) (   2,    2) (   2,    2) (   1,    1) (   3,    3) (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   1,    1)
          (   3,    3) (   2,    2) (   1,    1) (   1,    1) (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   2,    2) (   1,    1)
          (   2,    2) (   1,    1) (   1,    1) (   2,    2) (   1,    1) (   3,    3) (   2,    2) (   2,    2) (   2,    2) (   2,    2)
          (   1,    1) (   1,    1) (   3,    3) (   1,    1) (   4,    3) (   2,    2) (   1,    1) (   1,    1) (   4,    4) (   4,    4)
          (   3,    3) (   2,    2) (   3,    3) (   1,    1) (   1,    4) (   1,    1) (   2,    3) (   0,    0) (   1,    1) (   3,    2)
          (   5,    7) (   2,    1) (   1,    1) (   1,    3) (   2,    2) (   2,    2) (   2,    2) (   1,    1) (   5,    5) (   2,    2)
          (   4,    4) (   1,    1) (   4,    5) (   1,    1) (   1,    1) (   0,    1) (   1,    1) (   0,    0) (   2,    2) (   3,    2)
          (   1,    1) (   1,    1) (   0,    1) (   1,    1) (   1,    0) (   3,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    3)
          (   1,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
